id,date,text,cleaned
1361102356834701319,2021-02-14 23:57:44+00:00,@kgarcia2001 I was just happy to see my fish that’s alive and didn’t die, kgarcia     happy fish alive didn die
1361102356654489602,2021-02-14 23:57:44+00:00,"#TALESFROMTHESMP predictions 🥰🥰🥰
-quackity fucking dies", talesfromthesmp prediction      quackity fucking
1361102354943107072,2021-02-14 23:57:44+00:00,i wish naoya zenin a very pleasant die,wish naoya zenin pleasant die
1361102353961783296,2021-02-14 23:57:43+00:00,@dsmptalk Quackity probably will die first lol😭😖😖, dsmptalk quackity probably die lol   
1361102352376332289,2021-02-14 23:57:43+00:00,Is it possible to die from writing an outline,possible die writing outline
1361102345564733446,2021-02-14 23:57:41+00:00,IF THIS MF DIES PREPARE TO SEE MY NAME ON NATIONAL NEWS TOMORROW https://t.co/FNrl95ar38,mf prepare national news tomorrow   fnrl  ar  
1361102344734318593,2021-02-14 23:57:41+00:00,"@NiallDuplicity mama we all go to hell

after we die because we drove on ice", niallduplicity mama hell  die drove ice
1361102343136247812,2021-02-14 23:57:41+00:00,Hope whoever did this dies alone https://t.co/wORFE4xmgM,hope   worfe xmgm
1361102342284857346,2021-02-14 23:57:41+00:00,@officialPdotH HEY HEY HEY here are some amazing lashes do die for😍! It would mean a lot if you could share or shop here thank you sm!💖 https://t.co/UI7NxeP8z9, officialpdoth hey hey hey amazing lash die   mean lot share shop thank sm     ui nxep z 
1361102340288348163,2021-02-14 23:57:40+00:00,@kevdog2112 @xAbbottx “I hate myself and I want to die” is the best name for a song since the invention of music!, kevdog      xabbottx  hate want die  best song invention music 
1361102338891653130,2021-02-14 23:57:40+00:00,"@offroadartist @best4k8 @Stray_Inc LTC isn't healthcare, it's warehousing your parent to die.

If we didn't want our parents mistreated we would keep them at home, like people used to.

Not ship them to be cared for by minimum wage workers", offroadartist  best k   stray inc ltc isn healthcare  warehousing parent die   didn want parent mistreated home  like people   ship cared minimum wage worker
1361102334949023745,2021-02-14 23:57:39+00:00,@spookers99 did it die, spookers   die
1361102334621716481,2021-02-14 23:57:39+00:00,@ThatChristinaG I will be 😂🤣😂🤣 until the day I die, thatchristinag      day die
1361102328858882049,2021-02-14 23:57:37+00:00,@GaryLineker @LFC THEY ARE NOT Liverpool fans! Probably fucking Man UTD fans trying destroy our morale Fuck off! Even if Liverpool get relegated That’s okay. Because YNWA. Liverpool till we die., garylineker  lfc liverpool fan  probably fucking man utd fan trying destroy morale fuck  liverpool relegated okay  ynwa  liverpool till die 
1361102326673604608,2021-02-14 23:57:37+00:00,@A2Fenix @iamValC @ufc @arielhelwani @joerogan @dc_mma @danawhite @GilbertDurinho So don’t stay in that cycle of hatred and dont die hating, fenix  iamvalc  ufc  arielhelwani  joerogan  dc mma  danawhite  gilbertdurinho stay cycle hatred dont die hating
1361102323091701760,2021-02-14 23:57:36+00:00,You are all going to die. #Snowmageddon2021 https://t.co/hWUO10TZK2,going die   snowmageddon       hwuo  tzk 
1361102317492203521,2021-02-14 23:57:35+00:00,Love never dies but it moves around,love
1361102317081124864,2021-02-14 23:57:35+00:00,@completecarat i think i might die if it's that long ngl, completecarat think die long ngl
1361102313935548420,2021-02-14 23:57:34+00:00,If he proposes to her on the beach I’m going die! https://t.co/ZakxfLvbF3,proposes beach going die    zakxflvbf 
1361102313440628736,2021-02-14 23:57:34+00:00,"@SimonFraser00 @callicramed Feels like the Middle Ages when it was ""yeah, your life's shit and you're dirt poor but, hey, you'll be in paradise when you die! Winning👍:", simonfraser    callicramed feel like middle age  yeah  life shit dirt poor  hey  paradise die  winning  
1361102312769470471,2021-02-14 23:57:34+00:00,@CFLSVA @4YrsToday Felony murder is a legal rule that expands the definition of murder. It applies when someone commits a certain kind of felony and someone else dies in the course of it. It doesn’t matter whether the death was intentional or accidental—the defendant is liable for it. #FelonyMurder https://t.co/iuBlRWI52N, cflsva   yrstoday felony murder legal rule expands definition murder  applies commits certain kind felony course  doesn matter death intentional accidental defendant liable   felonymurder   iublrwi 
1361102311553200135,2021-02-14 23:57:33+00:00,@havok907 I want to die right now, havok    want die right
1361102304233938945,2021-02-14 23:57:32+00:00,quackity wont die early. he wont. he will not. quackity will not die early.,quackity wont die early  wont   quackity die early 
1361102303093084162,2021-02-14 23:57:31+00:00,"My sternum cracked...

Imma die",sternum cracked     imma die
1361102296529182720,2021-02-14 23:57:30+00:00,"Russ Thyret, Former Warner Bros. Records Chairman/CEO, Dies at 76 #SmartNews  https://t.co/ibESpmtS3y",rus thyret  warner bros  record chairman ceo      smartnews    ibespmts
1361102295010844676,2021-02-14 23:57:29+00:00,Eren went from “yea I’ll bring her home at 8” 🥺to “yea I got her pregnant so what I die in 5 years anyway”🤬 https://t.co/yvbWAgTRqe,eren went  yea bring home      yea got pregnant die   year     yvbwagtrqe
1361102287528165376,2021-02-14 23:57:28+00:00,"@SeitanicBeef @Blankshotart This is haunting my thoughts. There are four flavors: ball sweat, cum, piss, and peach with a hint of summer dick. In the fall they release a pumpkin one because that gif will never die. Thank you and Buck for this nightmare", seitanicbeef  blankshotart haunting thought  flavor  ball sweat  cum  piss  peach hint summer dick  fall release pumpkin gif die  thank buck nightmare
1361102286118785027,2021-02-14 23:57:27+00:00,"Lindsey Graham, “The trial record was a complete joke, hearsay upon hearsay,” the senator told “Fox News Sunday."" [It's not a joke when 5 people die when an insurrection stormed the Capitol supported by trump and citizens of America witnessed the events, it's not hearsay.]",lindsey graham   trial record complete joke  hearsay hearsay   senator told  fox news sunday    joke   people die insurrection stormed capitol supported trump citizen america witnessed event  hearsay  
1361102285707821056,2021-02-14 23:57:27+00:00,"@dnicholsoncole @robreiner Nope, they raise him above the law and they will die for him.", dnicholsoncole  robreiner nope  raise law die 
1361102282213916674,2021-02-14 23:57:26+00:00,I pray every eritrean soldier dies painfully https://t.co/8BTfLF0DOQ,pray eritrean soldier painfully    btflf doq
1361102277591719938,2021-02-14 23:57:25+00:00,why does mcdonald's consistently make me want to die?,doe mcdonald consistently want die 
1361102277499625473,2021-02-14 23:57:25+00:00,Ima DIE bout my name i put that on Jesus sandals ‼️,ima die bout jesus sandal   
1361102276610301952,2021-02-14 23:57:25+00:00,@blaue_art SCREAMS THIS IS TO DIE FOR THEY LOOK SO 💗💗💓💘💓💞💕💘💕, blaue art scream die look          
1361102275540897793,2021-02-14 23:57:25+00:00,"@Acousticmoron @amonbuy this guy is 2 years old every day tweeting that gvt will go for 1000 dollars, i think he will die without seeing this and his children will have to continue their work.", acousticmoron  amonbuy guy   year old day tweeting gvt      dollar  think die seeing child continue work 
1361102274328584195,2021-02-14 23:57:24+00:00,the only way of not growing old is to die young,way growing old die young
1361102273439428608,2021-02-14 23:57:24+00:00,IM GONNA DIE ILL DIE FROM EMBARRASSMENT I CANT,im gonna die ill die embarrassment cant
1361102272319655936,2021-02-14 23:57:24+00:00,@contxtsonic @nocontxtsonic He also said “its better for you not to know why” as she would die thinking that she has been a spy all this time., contxtsonic  nocontxtsonic said  better know  die thinking spy time 
1361102268255371273,2021-02-14 23:57:23+00:00,@mantaqaaa Lmaooooo imagine seeing someone die and u just like “damn gg”, mantaqaaa lmaooooo imagine seeing die like  damn gg 
1361102266724323328,2021-02-14 23:57:23+00:00,I want it to go fast i don’t wanna die slow anymore but I’m scared to go for the head maybe the heart will go fast,want fast wanna die slow anymore scared head maybe heart fast
1361102263448702979,2021-02-14 23:57:22+00:00,@RAGS_Comix Oof. What a hill to die on., rag comix oof  hill die 
1361102262395940867,2021-02-14 23:57:22+00:00,it hurts so bad im gonna die https://t.co/cMvAElM9a5,hurt bad im gonna die   cmvaelm 
1361102261439639553,2021-02-14 23:57:21+00:00,@dmandamartini it is *chef’s kiss* I die, dmandamartini  chef kiss  die
1361102260474937348,2021-02-14 23:57:21+00:00,Man always dies first LMAO,man lmao
1361102246872776705,2021-02-14 23:57:18+00:00,I NEED TO WACH JUJUTSU KAISEN IMMEDIATELY BEFORE I CANT BREATHE N DIE,need wach jujutsu kaisen immediately cant breathe die
1361102242171015176,2021-02-14 23:57:17+00:00,i will swallow my tounge before i ever use polish declination on the word quackity. what the fuck is quackity'ego i will die,swallow tounge use polish declination word quackity  fuck quackity ego die
1361102236890275842,2021-02-14 23:57:15+00:00,guys if sapnap dies i’m gonna RAGE,guy sapnap gonna rage
1361102235564969984,2021-02-14 23:57:15+00:00,"@ThiaBallerina It's criminal. It's purposeful resource hoarding. We let people die that wouldn't, only because ""they can't pay."" So many workers with no benefits... https://t.co/4pZR0TToYh", thiaballerina criminal  purposeful resource hoarding  let people die wouldn   pay   worker benefit       pzr ttoyh
1361102234201767936,2021-02-14 23:57:15+00:00,@duckvalentine i feel people who hate weapon durbility would have a better hill to die on if weaons werent literally everywhere and even if you dont have any you always have bombs so you'll always have a way to defend yourself and the master sword never turly breaks it really is a great system, duckvalentine feel people hate weapon durbility better hill die weaons werent literally dont bomb way defend master sword turly break great system
1361102225175498752,2021-02-14 23:57:13+00:00,@lovoviii If he dies first again I will laugh so much, lovoviii laugh
1361102224886296580,2021-02-14 23:57:13+00:00,Heroes Never Die Angela Ziegler Mercy Overwatch Mug - https://t.co/T9Oem745mG https://t.co/10Eo5bSqlu,hero die angela ziegler mercy overwatch mug     oem   mg     eo bsqlu
1361102224563134465,2021-02-14 23:57:13+00:00,just realized if tubbo nukes the egg he would die so i didnt tweet that he should. tubbo plz dont nuke the egg.,realized tubbo nuke egg die didnt tweet  tubbo plz dont nuke egg 
1361102222390685701,2021-02-14 23:57:12+00:00,"Goodnight to everyone, I hope you all sleep well. Except the Bear from Teletubbies; eat shit and die.",goodnight  hope sleep  bear teletubbies  eat shit die 
1361102212802506755,2021-02-14 23:57:10+00:00,If I no marry Alessia Cara I might die 😭,marry alessia cara die  
1361102210944229376,2021-02-14 23:57:09+00:00,@PasOfficials why do u think cause im a worthless pathetic peace of shit who was just wanting to make something sense i know i couldnt and honestly follows are just follows not cash or anything like that and the amount of hate im getting rn honestly make me wanna die im sorry ok, pasofficials think cause im worthless pathetic peace shit wanting sense know couldnt honestly follows follows cash like hate im getting rn honestly wanna die im sorry ok
1361102209811906562,2021-02-14 23:57:09+00:00,"@titanicrisen HAHAHA SAME SAME, I’m watching them in order of release rn too, Watch me have a breakdown when padme dies 😩😭", titanicrisen hahaha  watching order release rn  watch breakdown padme   
1361102207492509701,2021-02-14 23:57:08+00:00,i will scream this til the day i die but fruit flavoured chocolate is an actual crime,scream til day die fruit flavoured chocolate actual crime
1361102203566522369,2021-02-14 23:57:08+00:00,@talklifepod @GavinNewsom My parents got vaccinated. Your parent did not. Maybe spend more time getting that done before being concern abt my grammar? Or complain on twitter. It is your FAULT if they die of covid. Your FAULT., talklifepod  gavinnewsom parent got vaccinated  parent  maybe spend time getting concern abt grammar  complain twitter  fault die covid  fault 
